base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-two,DateTime,,Specio,0.50,JSON::PP,4.16
perl:5.34,vary-two,DateTime,,Specio,0.50,JSON::PP,4.17
perl:5.34,vary-two,DateTime,,Specio,0.50,Cpanel::JSON::XS,4.35
perl:5.34,vary-two,DateTime,,Specio,0.50,Cpanel::JSON::XS,4.39
perl:5.34,vary-two,DateTime,,Specio,0.50,Types::Serialiser,1.01
perl:5.34,vary-two,DateTime,,Specio,0.50,common::sense,3.75
perl:5.34,vary-two,DateTime,,Specio,0.50,B::Hooks::EndOfScope,0.26
perl:5.34,vary-two,DateTime,,Specio,0.50,B::Hooks::EndOfScope,0.28
perl:5.34,vary-two,DateTime,,Specio,0.50,Sub::Exporter,0.989
perl:5.34,vary-two,DateTime,,Specio,0.50,Sub::Exporter,0.991
perl:5.34,vary-two,DateTime,,Specio,0.50,Sub::Identify,0.14
perl:5.34,vary-two,DateTime,,Specio,0.50,Sub::Quote,2.006006
perl:5.34,vary-two,DateTime,,Specio,0.50,Sub::Quote,2.006008
perl:5.34,vary-two,DateTime,,Specio,0.50,Class::Method::Modifiers,2.15
perl:5.34,vary-two,DateTime,,Specio,0.50,Role::Tiny,2.002004
perl:5.34,vary-two,DateTime,,Specio,0.50,Role::Tiny,2.002005
perl:5.34,vary-two,DateTime,,Specio,0.50,Devel::StackTrace,2.04
perl:5.34,vary-two,DateTime,,Specio,0.50,Devel::StackTrace,2.05
perl:5.34,vary-two,DateTime,,Specio,0.50,Eval::Closure,0.14
perl:5.34,vary-two,DateTime,,Specio,0.50,Package::Stash,0.39
perl:5.34,vary-two,DateTime,,Specio,0.50,Package::Stash,0.40
perl:5.34,vary-two,DateTime,,Specio,0.50,Params::Util,1.102
perl:5.34,vary-two,DateTime,,Specio,0.50,Data::OptList,0.114
perl:5.34,vary-two,DateTime,,Specio,0.50,MRO::Compat,0.15
perl:5.34,vary-two,DateTime,,Specio,0.50,Exporter::Tiny,1.006002
perl:5.34,vary-two,DateTime,,Specio,0.50,Exporter::Tiny,1.006003
perl:5.34,vary-two,DateTime,,Specio,0.50,List::Util,1.63
perl:5.34,vary-two,DateTime,,Specio,0.50,List::Util,1.64
perl:5.34,vary-two,DateTime,,Specio,0.50,Scalar::List::Utils,1.63
perl:5.34,vary-two,DateTime,,Specio,0.50,Scalar::List::Utils,1.64
perl:5.34,vary-two,DateTime,,Specio,0.50,XSLoader,0.32
perl:5.34,vary-two,DateTime,,Specio,0.50,Carp,1.50
perl:5.34,vary-two,DateTime,,Specio,0.50,Carp,1.52
perl:5.34,vary-two,DateTime,,Specio,0.50,File::Temp,0.2311
perl:5.34,vary-two,DateTime,,Specio,0.50,File::Spec,3.88
perl:5.34,vary-two,DateTime,,Specio,0.50,ExtUtils::MakeMaker,7.70
perl:5.34,vary-two,DateTime,,Specio,0.50,ExtUtils::MakeMaker,7.76
perl:5.34,vary-two,DateTime,,Specio,0.50,Module::Build,0.4234
perl:5.34,vary-two,DateTime,,Specio,0.50,CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Specio,0.50,CPAN::Meta::Requirements,2.143
perl:5.34,vary-two,DateTime,,Specio,0.50,Parse::CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Specio,0.50,YAML::Tiny,1.76
perl:5.34,vary-two,DateTime,,Specio,0.50,YAML::Tiny,1.77
perl:5.34,vary-two,DateTime,,Specio,0.50,Path::Tiny,0.144
perl:5.34,vary-two,DateTime,,Specio,0.50,Path::Tiny,0.150
perl:5.34,vary-two,DateTime,,Specio,0.50,Capture::Tiny,0.48
perl:5.34,vary-two,DateTime,,Specio,0.50,File::Slurp,9999.32
perl:5.34,vary-two,DateTime,,Specio,0.50,DBI,1.643
perl:5.34,vary-two,DateTime,,Specio,0.50,DBI,1.647
perl:5.34,vary-two,DateTime,,Specio,0.50,Plack,1.0050
perl:5.34,vary-two,DateTime,,Specio,0.50,Template,3.101
perl:5.34,vary-two,DateTime,,Specio,0.53,Module::Runtime,0.016
perl:5.34,vary-two,DateTime,,Specio,0.53,Module::Runtime,0.017
perl:5.34,vary-two,DateTime,,Specio,0.53,Module::Runtime::Conflicts,0.003
perl:5.34,vary-two,DateTime,,Specio,0.53,Dist::CheckConflicts,0.11
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::Fatal,0.016
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::Fatal,0.017
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::Warnings,0.031
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::Warnings,0.033
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::Needs,0.002010
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::More,1.302195
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::More,1.302204
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::Simple,1.302195
perl:5.34,vary-two,DateTime,,Specio,0.53,Test::Simple,1.302204
perl:5.34,vary-two,DateTime,,Specio,0.53,URI,5.21
perl:5.34,vary-two,DateTime,,Specio,0.53,URI,5.28
perl:5.34,vary-two,DateTime,,Specio,0.53,HTTP::Message,6.44
perl:5.34,vary-two,DateTime,,Specio,0.53,HTTP::Message,6.46
perl:5.34,vary-two,DateTime,,Specio,0.53,HTTP::Date,6.05
perl:5.34,vary-two,DateTime,,Specio,0.53,HTTP::Date,6.06
perl:5.34,vary-two,DateTime,,Specio,0.53,Net::HTTP,6.22
perl:5.34,vary-two,DateTime,,Specio,0.53,Net::HTTP,6.23
perl:5.34,vary-two,DateTime,,Specio,0.53,HTML::Tagset,3.20
perl:5.34,vary-two,DateTime,,Specio,0.53,HTML::Tagset,3.24
perl:5.34,vary-two,DateTime,,Specio,0.53,HTML::Parser,3.81
perl:5.34,vary-two,DateTime,,Specio,0.53,HTML::Parser,3.83
perl:5.34,vary-two,DateTime,,Specio,0.53,JSON,4.10
perl:5.34,vary-two,DateTime,,Specio,0.53,JSON,4.11
perl:5.34,vary-two,DateTime,,Specio,0.53,JSON::PP,4.16
perl:5.34,vary-two,DateTime,,Specio,0.53,JSON::PP,4.17
perl:5.34,vary-two,DateTime,,Specio,0.53,Cpanel::JSON::XS,4.35
perl:5.34,vary-two,DateTime,,Specio,0.53,Cpanel::JSON::XS,4.39
perl:5.34,vary-two,DateTime,,Specio,0.53,Types::Serialiser,1.01
perl:5.34,vary-two,DateTime,,Specio,0.53,common::sense,3.75
perl:5.34,vary-two,DateTime,,Specio,0.53,B::Hooks::EndOfScope,0.26
perl:5.34,vary-two,DateTime,,Specio,0.53,B::Hooks::EndOfScope,0.28
perl:5.34,vary-two,DateTime,,Specio,0.53,Sub::Exporter,0.989
perl:5.34,vary-two,DateTime,,Specio,0.53,Sub::Exporter,0.991
perl:5.34,vary-two,DateTime,,Specio,0.53,Sub::Identify,0.14
perl:5.34,vary-two,DateTime,,Specio,0.53,Sub::Quote,2.006006
perl:5.34,vary-two,DateTime,,Specio,0.53,Sub::Quote,2.006008
perl:5.34,vary-two,DateTime,,Specio,0.53,Class::Method::Modifiers,2.15
perl:5.34,vary-two,DateTime,,Specio,0.53,Role::Tiny,2.002004
perl:5.34,vary-two,DateTime,,Specio,0.53,Role::Tiny,2.002005
perl:5.34,vary-two,DateTime,,Specio,0.53,Devel::StackTrace,2.04
perl:5.34,vary-two,DateTime,,Specio,0.53,Devel::StackTrace,2.05
perl:5.34,vary-two,DateTime,,Specio,0.53,Eval::Closure,0.14
perl:5.34,vary-two,DateTime,,Specio,0.53,Package::Stash,0.39
perl:5.34,vary-two,DateTime,,Specio,0.53,Package::Stash,0.40
perl:5.34,vary-two,DateTime,,Specio,0.53,Params::Util,1.102
perl:5.34,vary-two,DateTime,,Specio,0.53,Data::OptList,0.114
perl:5.34,vary-two,DateTime,,Specio,0.53,MRO::Compat,0.15
perl:5.34,vary-two,DateTime,,Specio,0.53,Exporter::Tiny,1.006002
perl:5.34,vary-two,DateTime,,Specio,0.53,Exporter::Tiny,1.006003
perl:5.34,vary-two,DateTime,,Specio,0.53,List::Util,1.63
perl:5.34,vary-two,DateTime,,Specio,0.53,List::Util,1.64
perl:5.34,vary-two,DateTime,,Specio,0.53,Scalar::List::Utils,1.63
perl:5.34,vary-two,DateTime,,Specio,0.53,Scalar::List::Utils,1.64
perl:5.34,vary-two,DateTime,,Specio,0.53,XSLoader,0.32
perl:5.34,vary-two,DateTime,,Specio,0.53,Carp,1.50
perl:5.34,vary-two,DateTime,,Specio,0.53,Carp,1.52
perl:5.34,vary-two,DateTime,,Specio,0.53,File::Temp,0.2311
perl:5.34,vary-two,DateTime,,Specio,0.53,File::Spec,3.88
perl:5.34,vary-two,DateTime,,Specio,0.53,ExtUtils::MakeMaker,7.70
perl:5.34,vary-two,DateTime,,Specio,0.53,ExtUtils::MakeMaker,7.76
perl:5.34,vary-two,DateTime,,Specio,0.53,Module::Build,0.4234
perl:5.34,vary-two,DateTime,,Specio,0.53,CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Specio,0.53,CPAN::Meta::Requirements,2.143
perl:5.34,vary-two,DateTime,,Specio,0.53,Parse::CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Specio,0.53,YAML::Tiny,1.76
perl:5.34,vary-two,DateTime,,Specio,0.53,YAML::Tiny,1.77
perl:5.34,vary-two,DateTime,,Specio,0.53,Path::Tiny,0.144
perl:5.34,vary-two,DateTime,,Specio,0.53,Path::Tiny,0.150
perl:5.34,vary-two,DateTime,,Specio,0.53,Capture::Tiny,0.48
perl:5.34,vary-two,DateTime,,Specio,0.53,File::Slurp,9999.32
perl:5.34,vary-two,DateTime,,Specio,0.53,DBI,1.643
perl:5.34,vary-two,DateTime,,Specio,0.53,DBI,1.647
perl:5.34,vary-two,DateTime,,Specio,0.53,Plack,1.0050
perl:5.34,vary-two,DateTime,,Specio,0.53,Template,3.101
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Module::Runtime::Conflicts,0.003
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Dist::CheckConflicts,0.11
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::Fatal,0.016
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::Fatal,0.017
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::Warnings,0.031
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::Warnings,0.033
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::Needs,0.002010
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::More,1.302195
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::More,1.302204
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::Simple,1.302195
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Test::Simple,1.302204
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,URI,5.21
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,URI,5.28
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTTP::Message,6.44
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTTP::Message,6.46
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTTP::Date,6.05
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTTP::Date,6.06
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Net::HTTP,6.22
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Net::HTTP,6.23
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTML::Tagset,3.20
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTML::Tagset,3.24
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTML::Parser,3.81
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,HTML::Parser,3.83
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,JSON,4.10
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,JSON,4.11
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,JSON::PP,4.16
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,JSON::PP,4.17
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Cpanel::JSON::XS,4.35
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Cpanel::JSON::XS,4.39
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Types::Serialiser,1.01
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,common::sense,3.75
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,B::Hooks::EndOfScope,0.26
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,B::Hooks::EndOfScope,0.28
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Sub::Exporter,0.989
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Sub::Exporter,0.991
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Sub::Identify,0.14
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Sub::Quote,2.006006
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Sub::Quote,2.006008
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Class::Method::Modifiers,2.15
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Role::Tiny,2.002004
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Role::Tiny,2.002005
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Devel::StackTrace,2.04
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Devel::StackTrace,2.05
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Eval::Closure,0.14
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Package::Stash,0.39
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Package::Stash,0.40
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Params::Util,1.102
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Data::OptList,0.114
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,MRO::Compat,0.15
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Exporter::Tiny,1.006002
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Exporter::Tiny,1.006003
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,List::Util,1.63
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,List::Util,1.64
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Scalar::List::Utils,1.63
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Scalar::List::Utils,1.64
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,XSLoader,0.32
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Carp,1.50
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Carp,1.52
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,File::Temp,0.2311
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,File::Spec,3.88
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,ExtUtils::MakeMaker,7.70
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,ExtUtils::MakeMaker,7.76
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Module::Build,0.4234
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,CPAN::Meta::Requirements,2.143
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Parse::CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,YAML::Tiny,1.76
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,YAML::Tiny,1.77
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Path::Tiny,0.144
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Path::Tiny,0.150
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Capture::Tiny,0.48
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,File::Slurp,9999.32
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,DBI,1.643
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,DBI,1.647
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Plack,1.0050
perl:5.34,vary-two,DateTime,,Module::Runtime,0.016,Template,3.101
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Module::Runtime::Conflicts,0.003
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Dist::CheckConflicts,0.11
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::Fatal,0.016
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::Fatal,0.017
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::Warnings,0.031
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::Warnings,0.033
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::Needs,0.002010
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::More,1.302195
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::More,1.302204
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::Simple,1.302195
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Test::Simple,1.302204
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,URI,5.21
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,URI,5.28
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTTP::Message,6.44
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTTP::Message,6.46
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTTP::Date,6.05
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTTP::Date,6.06
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Net::HTTP,6.22
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Net::HTTP,6.23
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTML::Tagset,3.20
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTML::Tagset,3.24
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTML::Parser,3.81
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,HTML::Parser,3.83
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,JSON,4.10
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,JSON,4.11
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,JSON::PP,4.16
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,JSON::PP,4.17
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Cpanel::JSON::XS,4.35
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Cpanel::JSON::XS,4.39
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Types::Serialiser,1.01
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,common::sense,3.75
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,B::Hooks::EndOfScope,0.26
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,B::Hooks::EndOfScope,0.28
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Sub::Exporter,0.989
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Sub::Exporter,0.991
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Sub::Identify,0.14
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Sub::Quote,2.006006
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Sub::Quote,2.006008
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Class::Method::Modifiers,2.15
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Role::Tiny,2.002004
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Role::Tiny,2.002005
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Devel::StackTrace,2.04
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Devel::StackTrace,2.05
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Eval::Closure,0.14
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Package::Stash,0.39
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Package::Stash,0.40
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Params::Util,1.102
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Data::OptList,0.114
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,MRO::Compat,0.15
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Exporter::Tiny,1.006002
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Exporter::Tiny,1.006003
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,List::Util,1.63
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,List::Util,1.64
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Scalar::List::Utils,1.63
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Scalar::List::Utils,1.64
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,XSLoader,0.32
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Carp,1.50
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Carp,1.52
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,File::Temp,0.2311
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,File::Spec,3.88
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,ExtUtils::MakeMaker,7.70
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,ExtUtils::MakeMaker,7.76
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Module::Build,0.4234
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,CPAN::Meta::Requirements,2.143
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Parse::CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,YAML::Tiny,1.76
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,YAML::Tiny,1.77
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Path::Tiny,0.144
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Path::Tiny,0.150
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Capture::Tiny,0.48
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,File::Slurp,9999.32
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,DBI,1.643
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,DBI,1.647
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Plack,1.0050
perl:5.34,vary-two,DateTime,,Module::Runtime,0.017,Template,3.101
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Dist::CheckConflicts,0.11
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::Fatal,0.016
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::Fatal,0.017
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::Warnings,0.031
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::Warnings,0.033
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::Needs,0.002010
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::More,1.302195
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::More,1.302204
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::Simple,1.302195
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Test::Simple,1.302204
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,URI,5.21
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,URI,5.28
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTTP::Message,6.44
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTTP::Message,6.46
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTTP::Date,6.05
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTTP::Date,6.06
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Net::HTTP,6.22
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Net::HTTP,6.23
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTML::Tagset,3.20
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTML::Tagset,3.24
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTML::Parser,3.81
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,HTML::Parser,3.83
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,JSON,4.10
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,JSON,4.11
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,JSON::PP,4.16
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,JSON::PP,4.17
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Cpanel::JSON::XS,4.35
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Cpanel::JSON::XS,4.39
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Types::Serialiser,1.01
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,common::sense,3.75
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,B::Hooks::EndOfScope,0.26
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,B::Hooks::EndOfScope,0.28
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Sub::Exporter,0.989
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Sub::Exporter,0.991
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Sub::Identify,0.14
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Sub::Quote,2.006006
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Sub::Quote,2.006008
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Class::Method::Modifiers,2.15
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Role::Tiny,2.002004
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Role::Tiny,2.002005
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Devel::StackTrace,2.04
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Devel::StackTrace,2.05
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Eval::Closure,0.14
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Package::Stash,0.39
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Package::Stash,0.40
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Params::Util,1.102
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Data::OptList,0.114
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,MRO::Compat,0.15
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Exporter::Tiny,1.006002
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Exporter::Tiny,1.006003
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,List::Util,1.63
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,List::Util,1.64
perl:5.34,vary-two,DateTime,,Module::Runtime::Conflicts,0.003,Scalar::List::Utils,1.63
